ticker,name,universe,close,chg,pivot,ext,vol_ratio,close_pos,value20_eok,from_high,trend_n,trend_fail,setup,note,entry,stop,target,rr,stop_pct,target_pct,atr_pct,rs_pct,flow_score,flow_txt,score,qty,amount
000150,두산,KOSPI200,1504000.00,2.04,1513000.00,-0.59,1.01,0.78,1108.82,-39.57,4,"50>150일선, 52주고가 75%↑",,,1504000.00,,1714560.00,,,,5.78,83.11,50.00,-,64.10,0,0.00
443060,HD현대마린솔루션,KOSPI200,240500.00,-0.82,254000.00,-5.31,0.48,0.38,268.37,-16.20,6,,,"눌림 조건 충족, 변동성 과대(ATR 5.5%)로 제외",240500.00,,274170.00,,,,5.49,61.93,50.00,-,64.10,0,0.00
058610,에스피지,KOSDAQ150,100300.00,1.21,107600.00,-6.78,0.56,0.12,383.80,-39.47,4,"50>150일선, 52주고가 75%↑",,,100300.00,,114342.00,,,,6.74,88.81,50.00,-,63.90,0,0.00
006400,삼성SDI,KOSPI200,519000.00,-2.26,600000.00,-13.50,0.82,0.47,2353.08,-28.22,4,"50>150일선, 52주고가 75%↑",,,519000.00,,583714.29,,,,4.16,85.15,50.00,-,63.90,0,0.00
010120,LS ELECTRIC,KOSPI200,206000.00,-2.37,224000.00,-8.04,0.49,0.26,942.12,-38.51,4,"50>150일선, 52주고가 75%↑",,,206000.00,,232078.57,,,,4.22,89.22,50.00,-,63.70,0,0.00
069500,KODEX 200,ETF,113145.00,1.13,114635.00,-1.30,0.89,0.51,25029.43,-25.63,4,"50>150일선, 52주고가 75%↑",,,113145.00,,122978.57,,,,2.90,83.11,50.00,ETF 수급 미반영,63.60,0,0.00
396500,TIGER 반도체TOP10,ETF,39395.00,2.63,39560.00,-0.42,0.54,0.79,3314.79,-30.45,4,"50>150일선, 52주고가 75%↑",,,39395.00,,43976.43,,,,3.88,87.59,50.00,ETF 수급 미반영,63.40,0,0.00
133690,TIGER 미국나스닥100,ETF,184985.00,0.90,186080.00,-0.59,1.80,1.00,6839.17,-11.32,5,52주저가 +30%↑,관찰,"피벗 186,080까지 0.6%",186266.08,183205.12,192388.01,2.00,-1.64,3.29,1.10,53.37,50.00,ETF 수급 미반영,62.70,13,2421459.04
003550,LG,KOSPI200,113400.00,-2.41,125700.00,-9.79,0.45,0.31,373.81,-39.00,5,52주고가 75%↑,,,113400.00,,127307.14,,,,4.09,71.30,50.00,-,62.20,0,0.00
183300,코미코,KOSDAQ150,31850.00,2.91,33350.00,-4.50,1.03,0.66,152.51,-42.90,4,"50>150일선, 52주고가 75%↑",,,31850.00,,36309.00,,,,6.86,77.41,50.00,-,62.20,0,0.00
148020,RISE 200,ETF,113945.00,1.09,115545.00,-1.38,0.59,0.48,991.16,-25.70,4,"50>150일선, 52주고가 75%↑",,,113945.00,,123759.29,,,,2.87,83.11,50.00,ETF 수급 미반영,62.00,0,0.00
028670,팬오션,KOSPI200,5610.00,-2.94,6350.00,-11.65,0.67,0.21,169.52,-15.00,5,종가>50일선,,,5610.00,,6395.40,,,,4.93,67.63,50.00,-,62.00,0,0.00
030530,원익홀딩스,KOSDAQ150,28250.00,7.21,27850.00,1.44,3.76,0.38,776.11,-44.17,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,28250.00,,32205.00,,,,8.59,76.59,50.00,-,61.80,0,0.00
278470,에이피알,KOSPI200,368000.00,1.66,475000.00,-22.53,0.68,0.71,991.63,-22.53,5,종가>50일선,,,368000.00,,419520.00,,,,4.73,66.81,50.00,-,61.80,0,0.00
0091P0,TIGER 코리아원자력,ETF,17350.00,-5.83,19710.00,-11.97,1.75,0.13,499.45,-38.43,4,"50>150일선, 52주고가 75%↑",,,17350.00,,19779.00,,,,5.13,65.19,50.00,ETF 수급 미반영,61.60,0,0.00
000660,SK하이닉스,KOSPI200,1864000.00,1.25,1935000.00,-3.67,0.60,0.44,57885.75,-37.60,5,52주고가 75%↑,관찰,"피벗 1,935,000까지 3.7%",1936935.00,1805256.43,2200292.14,2.00,-6.80,13.60,4.71,95.74,0.00,"5일 -18,447억 (외 -21,606 / 기 +3,158)",61.50,0,0.00
357780,솔브레인,KOSDAQ150,367500.00,8.73,354500.00,3.67,1.74,0.84,84.75,-30.66,4,"50>150일선, 52주고가 75%↑",,"돌파 조건 충족, 변동성 과대(ATR 5.0%)로 제외",367500.00,,418950.00,,,,4.96,65.19,50.00,-,61.50,0,0.00
005290,동진쎄미켐,KOSDAQ150,46800.00,8.46,43650.00,7.22,2.60,0.92,114.69,-35.18,4,"50>150일선, 52주고가 75%↑",,"피벗 대비 +7.2% 과열, 추격 금지",46800.00,,51814.29,,,,3.57,52.96,50.00,-,61.50,0,0.00
131970,두산테스나,KOSDAQ150,94000.00,0.86,100800.00,-6.75,0.64,0.66,281.76,-52.26,4,"50>150일선, 52주고가 75%↑",,"눌림 조건 충족, 변동성 과대(ATR 8.0%)로 제외",94000.00,,107160.00,,,,7.96,80.26,50.00,-,61.30,0,0.00
042700,한미반도체,KOSPI200,242000.00,0.62,266000.00,-9.02,0.48,0.77,1515.00,-43.19,4,"50>150일선, 52주고가 75%↑",,,242000.00,,275880.00,,,,5.35,82.70,50.00,-,61.30,0,0.00
403870,HPSP,KOSDAQ150,55500.00,2.59,60300.00,-7.96,0.53,0.70,1059.83,-39.67,4,"50>150일선, 52주고가 75%↑",,,55500.00,,63270.00,,,,5.39,81.07,50.00,-,61.10,0,0.00
379810,KODEX 미국나스닥100,ETF,27665.00,0.89,27830.00,-0.59,1.47,1.00,5025.56,-11.27,5,52주저가 +30%↑,관찰,"피벗 27,830까지 0.6%",27857.83,27395.51,28782.47,2.00,-1.66,3.32,1.11,53.37,50.00,ETF 수급 미반영,61.00,89,2479346.87
105190,ACE 200,ETF,113375.00,1.10,114880.00,-1.31,0.31,0.46,229.27,-25.79,4,"50>150일선, 52주고가 75%↑",,,113375.00,,123119.64,,,,2.87,83.11,50.00,ETF 수급 미반영,60.60,0,0.00
100790,미래에셋벤처투자,KOSDAQ150,17720.00,3.14,18300.00,-3.17,0.65,0.53,92.40,-74.94,4,"50>150일선, 52주고가 75%↑",,,17720.00,,20200.80,,,,5.91,78.22,50.00,-,60.60,0,0.00
139130,iM금융지주,KOSPI200,17860.00,-1.11,19500.00,-8.41,0.79,0.36,72.25,-18.82,5,50>150일선,,,17860.00,,19621.43,,,,3.29,59.89,50.00,-,59.90,0,0.00
001440,대한전선,KOSPI200,31350.00,-1.72,33450.00,-6.28,1.37,0.48,736.94,-58.70,4,"50>150일선, 52주고가 75%↑",,,31350.00,,35739.00,,,,5.80,66.00,50.00,-,59.90,0,0.00
010060,OCI홀딩스,KOSPI200,206500.00,9.72,284500.00,-27.42,1.36,0.91,553.38,-50.12,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,206500.00,,235410.00,,,,5.30,79.85,50.00,-,59.80,0,0.00
078340,컴투스,KOSDAQ150,34850.00,-0.29,41000.00,-15.00,0.43,0.67,69.12,-17.42,5,150>200일선,,,34850.00,,39157.14,,,,4.12,64.37,50.00,-,59.70,0,0.00
487240,KODEX AI전력핵심설비,ETF,37200.00,-0.59,39055.00,-4.75,0.59,0.39,1032.74,-42.43,4,"50>150일선, 52주고가 75%↑",,,37200.00,,41903.57,,,,4.21,76.59,50.00,ETF 수급 미반영,59.70,0,0.00
058470,리노공업,KOSDAQ150,74400.00,-1.46,76900.00,-3.25,2.40,0.48,486.09,-42.33,4,"50>150일선, 52주고가 75%↑",,,74400.00,,84514.29,,,,4.53,48.48,50.00,-,59.00,0,0.00
426030,TIME 미국나스닥100액티브,ETF,48835.00,2.10,49200.00,-0.74,0.61,1.00,312.61,-22.04,5,50>150일선,관찰,"피벗 49,200까지 0.7%",49249.20,47391.88,52963.84,2.00,-3.77,7.54,2.54,59.07,50.00,ETF 수급 미반영,58.70,26,1280479.20
437730,삼현,KOSDAQ150,51500.00,-4.10,60300.00,-14.59,1.05,0.05,245.19,-33.03,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,51500.00,,58710.00,,,,8.76,80.67,50.00,-,58.50,0,0.00
051900,LG생활건강,KOSPI200,293500.00,-0.84,327000.00,-10.24,0.37,0.19,202.56,-12.52,5,150>200일선,,,293500.00,,324250.00,,,,3.49,61.52,50.00,-,58.40,0,0.00
032830,삼성생명,KOSPI200,294000.00,1.20,319500.00,-7.98,0.51,0.33,939.04,-43.08,4,"종가>50일선, 52주고가 75%↑",,,294000.00,,329464.29,,,,4.02,72.93,50.00,-,58.10,0,0.00
298040,효성중공업,KOSPI200,2887000.00,-1.10,3265000.00,-11.58,0.60,0.48,1119.17,-39.12,4,"50>150일선, 52주고가 75%↑",,,2887000.00,,3266285.71,,,,4.38,71.70,50.00,-,58.10,0,0.00
006260,LS,KOSPI200,322500.00,-1.23,338500.00,-4.73,0.48,0.14,333.20,-46.61,4,"50>150일선, 52주고가 75%↑",,,322500.00,,367650.00,,,,5.67,73.33,50.00,-,58.10,0,0.00
218410,RFHIC,KOSDAQ150,58600.00,-0.17,64600.00,-9.29,0.69,0.32,309.86,-53.82,4,"50>150일선, 52주고가 75%↑",,,58600.00,,66804.00,,,,6.16,70.48,50.00,-,58.10,0,0.00
011070,LG이노텍,KOSPI200,536000.00,-0.74,643000.00,-16.64,0.43,0.46,1411.84,-70.02,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,536000.00,,609071.43,,,,4.54,88.00,50.00,-,57.90,0,0.00
138040,메리츠금융지주,KOSPI200,125300.00,-2.64,139100.00,-9.92,0.56,0.14,324.32,-16.36,5,52주저가 +30%↑,,,125300.00,,140985.71,,,,4.17,57.44,50.00,-,57.90,0,0.00
108490,로보티즈,KOSDAQ150,300500.00,-0.66,352000.00,-14.63,0.66,0.21,1255.20,-35.24,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,300500.00,,342570.00,,,,8.36,84.33,50.00,-,57.80,0,0.00
166090,하나머티리얼즈,KOSDAQ150,58800.00,3.16,58300.00,0.86,0.70,0.83,85.02,-33.11,4,"50>150일선, 52주고가 75%↑",,,58800.00,,67032.00,,,,4.87,69.26,50.00,-,57.70,0,0.00
028260,삼성물산,KOSPI200,367000.00,0.69,401000.00,-8.48,0.62,0.14,1201.85,-35.04,4,"50>150일선, 52주고가 75%↑",,,367000.00,,418000.00,,,,4.63,70.07,50.00,-,57.60,0,0.00
062040,산일전기,KOSPI200,206000.00,-0.24,215000.00,-4.19,0.45,0.69,627.73,-39.59,4,"50>150일선, 52주고가 75%↑",,,206000.00,,234840.00,,,,5.30,72.11,50.00,-,57.50,0,0.00
052690,한전기술,KOSPI200,130700.00,-4.88,154100.00,-15.18,1.09,0.21,1048.96,-33.99,4,"50>150일선, 52주고가 75%↑",,,130700.00,,148998.00,,,,9.67,62.74,50.00,-,57.40,0,0.00
282330,BGF리테일,KOSPI200,132800.00,-1.19,153400.00,-13.43,0.32,0.16,76.68,-15.20,5,종가>50일선,,,132800.00,,149792.86,,,,4.27,59.07,50.00,-,57.30,0,0.00
140860,파크시스템스,KOSDAQ150,265000.00,4.95,274000.00,-3.28,1.62,0.68,69.30,-24.39,4,"50>150일선, 52주저가 +30%↑",,,265000.00,,301428.57,,,,4.58,54.59,50.00,-,57.20,0,0.00
073240,금호타이어,KOSPI200,6520.00,-2.54,7870.00,-17.15,0.28,0.16,141.10,-26.33,4,"종가>50일선, 52주고가 75%↑",,,6520.00,,7432.80,,,,4.80,72.52,50.00,-,56.80,0,0.00
018260,삼성에스디에스,KOSPI200,220500.00,-2.00,246000.00,-10.37,0.37,0.33,406.12,-43.24,4,"종가>50일선, 52주고가 75%↑",,,220500.00,,246535.71,,,,3.94,70.89,50.00,-,56.60,0,0.00
272210,한화시스템,KOSPI200,74400.00,-4.12,83000.00,-10.36,1.75,0.28,401.53,-59.57,4,"50>150일선, 52주고가 75%↑",,,74400.00,,84816.00,,,,6.13,50.52,50.00,-,56.40,0,0.00
017670,SK텔레콤,KOSPI200,86900.00,-0.34,103600.00,-16.12,0.40,0.21,850.63,-37.71,4,"종가>50일선, 52주고가 75%↑",,,86900.00,,94250.00,,,,2.82,68.44,50.00,-,55.90,0,0.00
098460,고영,KOSDAQ150,29100.00,0.69,30250.00,-3.80,0.64,0.38,272.15,-35.33,4,"50>150일선, 52주고가 75%↑",,,29100.00,,33174.00,,,,5.27,62.33,50.00,-,55.00,0,0.00
204270,제이앤티씨,KOSDAQ150,23850.00,-5.54,26750.00,-10.84,1.59,0.11,222.56,-20.76,3,"50>150일선, 150>200일선, 200일선 상승",,,23850.00,,27189.00,,,,8.04,61.11,50.00,-,54.30,0,0.00
004020,현대제철,KOSPI200,32050.00,-9.97,37200.00,-13.84,1.98,0.11,261.22,-36.41,4,"50>150일선, 52주고가 75%↑",,,32050.00,,36537.00,,,,5.54,41.15,50.00,-,54.30,0,0.00
090360,로보스타,KOSDAQ150,78700.00,0.00,83700.00,-5.97,0.46,0.18,86.96,-54.14,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,78700.00,,89718.00,,,,5.65,75.78,50.00,-,53.80,0,0.00
050890,쏠리드,KOSDAQ150,9610.00,1.48,10270.00,-6.43,1.44,0.51,116.77,-54.02,4,"50>150일선, 52주고가 75%↑",,,9610.00,,10955.40,,,,5.97,47.26,50.00,-,53.80,0,0.00
319400,현대무벡스,KOSDAQ150,21050.00,-1.41,24250.00,-13.20,0.41,0.23,233.80,-58.23,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,21050.00,,23997.00,,,,5.04,75.37,50.00,-,53.40,0,0.00
267270,HD건설기계,KOSPI200,130600.00,-6.11,149700.00,-12.76,1.60,0.25,313.12,-39.95,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,130600.00,,148884.00,,,,5.56,58.26,50.00,-,53.40,0,0.00
034020,두산에너빌리티,KOSPI200,82700.00,-4.50,94400.00,-12.39,1.65,0.39,2621.25,-40.59,4,"50>150일선, 52주고가 75%↑",,,82700.00,,94278.00,,,,5.04,42.37,50.00,-,53.10,0,0.00
161390,한국타이어앤테크놀로지,KOSPI200,57400.00,-0.86,69300.00,-17.17,0.84,0.33,181.89,-26.79,4,"종가>50일선, 52주고가 75%↑",,,57400.00,,63935.71,,,,3.80,53.37,50.00,-,52.90,0,0.00
458730,TIGER 미국배당다우존스,ETF,14505.00,-0.10,15394.00,-5.77,0.86,1.00,296.10,-8.76,4,"종가>50일선, 52주저가 +30%↑",,,14505.00,,14938.93,,,,1.00,52.15,50.00,ETF 수급 미반영,52.60,0,0.00
000880,한화,KOSPI200,130300.00,-0.99,144800.00,-10.01,0.44,0.21,232.57,-34.77,4,"50>150일선, 52주고가 75%↑",,,130300.00,,148514.29,,,,4.66,56.22,50.00,-,51.90,0,0.00
323280,태성,KOSDAQ150,47050.00,1.07,51300.00,-8.28,0.78,0.96,126.69,-49.95,4,"50>150일선, 52주고가 75%↑",,,47050.00,,53637.00,,,,5.53,51.33,50.00,-,51.90,0,0.00
125490,한라캐스트,KOSDAQ150,12140.00,-2.18,13350.00,-9.06,0.70,0.13,210.22,-52.11,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,12140.00,,13839.60,,,,8.16,66.41,50.00,-,51.80,0,0.00
012750,에스원,KOSPI200,83300.00,-0.48,89000.00,-6.40,0.56,0.65,58.85,-19.13,4,"50>150일선, 52주저가 +30%↑",,,83300.00,,92771.43,,,,3.79,54.19,50.00,-,51.80,0,0.00
112610,씨에스윈드,KOSPI200,50200.00,0.00,54500.00,-7.89,0.46,0.43,151.88,-36.78,4,"50>150일선, 52주고가 75%↑",,,50200.00,,57228.00,,,,5.60,55.41,50.00,-,51.70,0,0.00
381170,TIGER 미국테크TOP10 INDXX,ETF,31960.00,0.25,32315.00,-1.10,1.65,1.00,241.83,-10.21,3,"50>150일선, 200일선 상승, 52주저가 +30%↑",,,31960.00,,33068.93,,,,1.16,52.56,50.00,ETF 수급 미반영,51.60,0,0.00
032500,케이엠더블유,KOSDAQ150,19530.00,0.98,20400.00,-4.26,0.62,0.42,51.02,-51.17,4,"50>150일선, 52주고가 75%↑",,,19530.00,,22264.20,,,,5.40,52.15,50.00,-,51.40,0,0.00
379800,KODEX 미국S&P500,ETF,23810.00,0.04,24115.00,-1.26,0.82,1.00,5274.63,-9.46,4,"종가>50일선, 52주저가 +30%↑",,,23810.00,,24452.86,,,,0.90,48.48,50.00,ETF 수급 미반영,51.10,0,0.00
007390,네이처셀,KOSDAQ150,24750.00,-0.40,28000.00,-11.61,0.32,0.45,54.96,-33.02,4,"200일선 상승, 52주고가 75%↑",,,24750.00,,27021.43,,,,3.06,55.81,50.00,-,51.10,0,0.00
002380,KCC,KOSPI200,475500.00,1.71,514000.00,-7.49,0.76,0.57,122.78,-31.29,4,"50>150일선, 52주고가 75%↑",,,475500.00,,526821.43,,,,3.60,49.30,50.00,-,51.00,0,0.00
360750,TIGER 미국S&P500,ETF,26200.00,-0.10,26540.00,-1.28,0.78,1.00,8140.30,-9.43,4,"종가>50일선, 52주저가 +30%↑",,,26200.00,,26914.64,,,,0.91,48.48,50.00,ETF 수급 미반영,50.90,0,0.00
124500,아이티센글로벌,KOSDAQ150,29700.00,2.06,40500.00,-26.67,0.19,0.60,126.60,-60.66,4,"50>150일선, 52주고가 75%↑",,,29700.00,,33858.00,,,,7.23,56.63,50.00,-,50.80,0,0.00
483650,달바글로벌,KOSPI200,182400.00,2.18,240000.00,-24.00,0.94,0.39,299.34,-35.55,4,"종가>50일선, 52주고가 75%↑",,,182400.00,,207936.00,,,,5.13,46.04,50.00,-,50.80,0,0.00
033780,KT&G,KOSPI200,174700.00,-0.91,179000.00,-2.40,1.03,0.25,383.92,-9.20,5,종가>50일선,관찰,"피벗 179,000까지 2.4%",179179.00,173511.14,190514.71,2.00,-3.16,6.33,2.16,58.67,0.00,5일 -27억 (외 +186 / 기 -213),50.70,8,1433432.00
001430,세아베스틸지주,KOSPI200,44550.00,-2.20,49000.00,-9.08,0.84,0.22,52.83,-51.84,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,44550.00,,50787.00,,,,5.81,60.30,50.00,-,50.30,0,0.00
014620,성광벤드,KOSDAQ150,30900.00,-4.04,36400.00,-15.11,1.07,0.32,70.22,-42.03,4,"50>150일선, 52주고가 75%↑",,,30900.00,,35226.00,,,,6.54,42.78,50.00,-,50.30,0,0.00
082740,한화엔진,KOSPI200,48050.00,-2.73,54200.00,-11.35,0.93,0.41,377.78,-49.10,4,"50>150일선, 52주고가 75%↑",,,48050.00,,54777.00,,,,6.10,44.00,50.00,-,50.00,0,0.00
083650,비에이치아이,KOSDAQ150,60400.00,-5.92,70700.00,-14.57,1.49,0.26,291.24,-47.11,4,"50>150일선, 52주고가 75%↑",,,60400.00,,68856.00,,,,6.91,35.85,50.00,-,50.00,0,0.00
079550,LIG디펜스앤에어로스페이스,KOSPI200,701000.00,-0.99,780000.00,-10.13,0.52,0.54,606.38,-37.30,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,701000.00,,799140.00,,,,4.97,63.15,50.00,-,49.70,0,0.00
120110,코오롱인더,KOSPI200,54300.00,-2.16,62700.00,-13.40,0.84,0.45,117.63,-48.24,4,"50>150일선, 52주고가 75%↑",,,54300.00,,61902.00,,,,5.81,44.41,50.00,-,49.70,0,0.00
307950,현대오토에버,KOSPI200,379500.00,-1.68,471000.00,-19.43,0.48,0.29,206.66,-64.40,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,379500.00,,426000.00,,,,4.08,60.70,50.00,-,48.60,0,0.00
082920,비츠로셀,KOSDAQ150,28050.00,-3.61,32500.00,-13.69,0.68,0.22,128.91,-58.63,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,28050.00,,31977.00,,,,5.90,57.04,50.00,-,48.40,0,0.00
011200,HMM,KOSPI200,20800.00,-1.89,22550.00,-7.76,0.41,0.17,184.62,-16.63,4,"종가>50일선, 52주저가 +30%↑",,,20800.00,,22535.71,,,,2.78,46.44,50.00,-,48.30,0,0.00
267250,HD현대,KOSPI200,206000.00,-1.20,261000.00,-21.07,1.00,0.53,358.98,-38.14,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,206000.00,,234840.00,,,,6.78,51.74,50.00,-,48.10,0,0.00
089030,테크윙,KOSDAQ150,49100.00,2.61,51000.00,-3.73,1.06,0.36,266.46,-33.65,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,49100.00,,55974.00,,,,5.54,50.93,50.00,-,48.10,0,0.00
066970,엘앤에프,KOSPI200,109300.00,0.00,147600.00,-25.95,0.69,0.37,786.53,-51.42,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,109300.00,,124602.00,,,,6.75,55.00,50.00,-,47.70,0,0.00
004170,신세계,KOSPI200,348500.00,-2.52,441500.00,-21.06,0.71,0.23,328.51,-56.00,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,348500.00,,393714.29,,,,4.32,53.78,50.00,-,47.40,0,0.00
457190,이수스페셜티케미컬,KOSPI200,64100.00,-0.47,75700.00,-15.32,0.68,0.33,82.82,-51.37,4,"50>150일선, 52주고가 75%↑",,,64100.00,,71707.14,,,,3.96,39.52,50.00,-,47.20,0,0.00
007660,이수페타시스,KOSPI200,118600.00,4.49,119800.00,-1.00,1.29,0.81,704.13,-27.86,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,118600.00,,135204.00,,,,5.97,57.85,50.00,-,46.70,0,0.00
014680,한솔케미칼,KOSPI200,237000.00,5.57,228000.00,3.95,1.14,0.83,89.62,-31.60,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,237000.00,,265864.29,,,,4.06,45.63,50.00,-,46.70,0,0.00
003670,포스코퓨처엠,KOSPI200,180700.00,-2.90,201000.00,-10.10,1.75,0.10,657.10,-39.67,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,180700.00,,205998.00,,,,5.39,49.70,50.00,-,46.10,0,0.00
257720,실리콘투,KOSDAQ150,38850.00,-2.75,55900.00,-30.50,0.50,0.15,618.66,-30.75,3,"종가>50일선, 150>200일선, 52주고가 75%↑",,,38850.00,,44289.00,,,,5.10,50.11,50.00,-,45.00,0,0.00
071050,한국금융지주,KOSPI200,186400.00,0.32,197300.00,-5.52,0.80,0.23,300.65,-37.97,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,186400.00,,203092.86,,,,2.99,45.22,50.00,-,44.80,0,0.00
023530,롯데쇼핑,KOSPI200,104200.00,-4.40,122300.00,-14.80,0.60,0.11,187.78,-50.62,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,104200.00,,118788.00,,,,7.07,46.85,50.00,-,44.40,0,0.00
005940,NH투자증권,KOSPI200,26050.00,-0.95,27500.00,-5.27,0.73,0.21,115.39,-38.85,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,26050.00,,28064.29,,,,2.58,44.81,50.00,-,44.30,0,0.00
078600,대주전자재료,KOSDAQ150,86500.00,-0.80,97700.00,-11.46,0.48,0.42,99.08,-52.81,4,"50>150일선, 52주고가 75%↑",,,86500.00,,96614.29,,,,3.90,32.59,50.00,-,43.80,0,0.00
048410,현대바이오,KOSDAQ150,6860.00,1.03,7730.00,-11.25,0.51,0.36,102.90,-68.09,4,"50>150일선, 52주고가 75%↑",,,6860.00,,7820.40,,,,8.28,30.96,50.00,-,43.40,0,0.00
086280,현대글로비스,KOSPI200,197900.00,-2.27,216000.00,-8.38,1.30,0.38,325.47,-33.14,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,197900.00,,219692.86,,,,3.67,47.67,50.00,-,43.20,0,0.00
138930,BNK금융지주,KOSPI200,15960.00,2.31,16550.00,-3.56,0.99,0.12,170.40,-30.76,3,"50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,15960.00,,17530.71,,,,3.28,37.07,50.00,-,42.90,0,0.00
005380,현대차,KOSPI200,355500.00,-1.80,434000.00,-18.09,0.82,0.26,1953.74,-54.60,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,355500.00,,386464.29,,,,2.90,39.11,50.00,-,42.80,0,0.00
232140,와이씨,KOSDAQ150,14270.00,-0.21,15550.00,-8.23,1.04,0.50,395.49,-40.91,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,14270.00,,16267.80,,,,5.83,48.89,50.00,-,42.30,0,0.00
006800,미래에셋증권,KOSPI200,32250.00,-1.83,37500.00,-14.00,0.54,0.26,355.19,-63.27,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,32250.00,,36053.57,,,,3.93,40.74,50.00,-,42.00,0,0.00
417200,LS머트리얼즈,KOSDAQ150,13560.00,0.44,14270.00,-4.98,1.07,0.67,120.01,-58.56,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,13560.00,,15458.40,,,,6.65,31.78,50.00,-,41.50,0,0.00
047050,포스코인터내셔널,KOSPI200,55400.00,-2.98,59100.00,-6.26,0.27,0.22,1465.15,-39.25,3,"50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,55400.00,,62985.71,,,,4.56,43.19,50.00,-,41.50,0,0.00
047810,한국항공우주,KOSPI200,128000.00,-1.61,139800.00,-8.44,0.47,0.22,406.55,-40.60,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,128000.00,,140707.14,,,,3.31,40.33,50.00,-,41.50,0,0.00
030200,KT,KOSPI200,52800.00,-0.75,55550.00,-4.95,0.48,0.22,143.17,-23.92,3,"종가>50일선, 50>150일선, 52주저가 +30%↑",,,52800.00,,55832.14,,,,1.91,39.93,50.00,-,41.40,0,0.00
012450,한화에어로스페이스,KOSPI200,1028000.00,-3.20,1169000.00,-12.06,0.69,0.28,1425.65,-37.89,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,1028000.00,,1171920.00,,,,4.81,35.04,50.00,-,40.70,0,0.00
016360,삼성증권,KOSPI200,91400.00,1.22,92200.00,-0.87,1.07,0.38,241.93,-43.93,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,91400.00,,97700.00,,,,2.30,43.59,50.00,-,40.60,0,0.00
009830,한화솔루션,KOSPI200,29200.00,5.80,34650.00,-15.73,1.15,0.74,550.03,-47.80,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,29200.00,,33288.00,,,,4.71,27.30,50.00,-,40.30,0,0.00
024110,기업은행,KOSPI200,20400.00,1.75,21500.00,-5.12,1.49,0.19,182.51,-30.96,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,20400.00,,21702.86,,,,2.13,36.67,50.00,-,40.30,0,0.00
009420,한올바이오파마,KOSPI200,46500.00,0.87,65900.00,-29.44,0.41,0.17,135.17,-36.30,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,46500.00,,53010.00,,,,4.75,37.48,50.00,-,40.20,0,0.00
090710,휴림로봇,KOSDAQ150,6230.00,-3.11,6700.00,-7.01,1.28,0.05,70.48,-76.58,2,"종가>50일선, 50>150일선, 150>200일선, 52주고가 75%↑",,,6230.00,,7102.20,,,,5.74,38.70,50.00,-,39.90,0,0.00
003230,삼양식품,KOSPI200,1217000.00,-2.95,1557000.00,-21.84,0.95,0.36,696.65,-26.91,2,"종가>50일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,1217000.00,,1366357.14,,,,4.09,41.56,50.00,-,39.30,0,0.00
032640,LG유플러스,KOSPI200,14600.00,0.27,15230.00,-4.14,0.85,0.29,130.92,-22.34,2,"종가>50일선, 50>150일선, 200일선 상승, 52주저가 +30%↑",,,14600.00,,15547.14,,,,2.16,41.96,50.00,-,39.00,0,0.00
