ticker,name,universe,close,chg,pivot,ext,vol_ratio,close_pos,value20_eok,from_high,trend_n,trend_fail,setup,note,entry,stop,target,rr,stop_pct,target_pct,atr_pct,rs_pct,flow_score,flow_txt,score,qty,amount
166090,하나머티리얼즈,KOSDAQ150,55600.00,2.58,55200.00,0.72,0.68,0.43,87.22,-36.75,4,"50>150일선, 52주고가 75%↑",,,55600.00,,61160.00,,,,5.33,63.11,50.00,-,55.50,0,0.00
112610,씨에스윈드,KOSPI200,51500.00,0.19,54500.00,-5.50,0.96,0.15,158.30,-35.14,4,"50>150일선, 52주고가 75%↑",,,51500.00,,56650.00,,,,5.76,58.58,50.00,-,55.30,0,0.00
010060,OCI홀딩스,KOSPI200,203500.00,0.25,284500.00,-28.47,0.39,0.12,509.60,-50.85,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,203500.00,,223850.00,,,,6.24,79.20,50.00,-,54.70,0,0.00
267250,HD현대,KOSPI200,211500.00,-5.58,261000.00,-18.97,2.67,0.22,353.71,-36.49,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,211500.00,,232650.00,,,,6.82,46.61,50.00,-,54.60,0,0.00
379810,KODEX 미국나스닥100,ETF,27090.00,1.63,27100.00,-0.04,1.39,0.96,6122.45,-13.12,4,"종가>50일선, 52주저가 +30%↑",,,27090.00,,27973.93,,,,1.09,49.50,50.00,ETF 수급 미반영,54.30,0,0.00
120110,코오롱인더,KOSPI200,57600.00,2.67,62700.00,-8.13,1.06,0.35,119.40,-45.09,4,"50>150일선, 52주고가 75%↑",,,57600.00,,63360.00,,,,5.95,53.21,50.00,-,53.90,0,0.00
001430,세아베스틸지주,KOSPI200,45200.00,-1.63,46000.00,-1.74,1.49,0.13,52.86,-51.14,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,45200.00,,49720.00,,,,5.33,61.05,50.00,-,53.80,0,0.00
133690,TIGER 미국나스닥100,ETF,181225.00,1.66,181300.00,-0.04,1.19,0.98,7785.79,-13.12,4,"종가>50일선, 52주저가 +30%↑",,,181225.00,,187088.71,,,,1.08,49.50,50.00,ETF 수급 미반영,53.30,0,0.00
458730,TIGER 미국배당다우존스,ETF,14815.00,-0.13,15414.00,-3.89,0.84,0.53,293.33,-6.81,4,"종가>50일선, 52주저가 +30%↑",,,14815.00,,15188.50,,,,0.84,53.21,50.00,ETF 수급 미반영,52.80,0,0.00
083650,비에이치아이,KOSDAQ150,64000.00,-0.93,70700.00,-9.48,1.13,0.50,291.23,-43.96,4,"50>150일선, 52주고가 75%↑",,,64000.00,,70400.00,,,,6.40,49.09,50.00,-,52.80,0,0.00
417200,LS머트리얼즈,KOSDAQ150,13740.00,4.41,13920.00,-1.29,3.98,0.64,104.35,-58.01,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,13740.00,,15114.00,,,,6.11,35.48,50.00,-,52.40,0,0.00
098460,고영,KOSDAQ150,27750.00,-2.80,29750.00,-6.72,1.39,0.07,261.38,-38.33,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,27750.00,,30525.00,,,,5.75,56.10,50.00,-,51.60,0,0.00
379800,KODEX 미국S&P500,ETF,23885.00,0.82,24115.00,-0.95,0.90,0.77,5444.76,-9.18,4,"종가>50일선, 52주저가 +30%↑",,,23885.00,,24490.36,,,,0.84,48.67,50.00,ETF 수급 미반영,51.50,0,0.00
011200,HMM,KOSPI200,20950.00,0.24,23200.00,-9.70,1.07,0.14,245.15,-16.03,4,"종가>50일선, 52주저가 +30%↑",,,20950.00,,22964.29,,,,3.20,45.38,50.00,-,51.20,0,0.00
028260,삼성물산,KOSPI200,352500.00,-1.40,401000.00,-12.09,0.64,0.11,1284.56,-37.61,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,352500.00,,387750.00,,,,5.03,65.59,50.00,-,51.20,0,0.00
030530,원익홀딩스,KOSDAQ150,25850.00,0.98,26750.00,-3.36,0.93,0.65,633.80,-48.91,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,25850.00,,28435.00,,,,8.37,75.49,50.00,-,51.10,0,0.00
357780,솔브레인,KOSDAQ150,332000.00,0.30,354500.00,-6.35,0.40,0.52,77.62,-37.36,4,"50>150일선, 52주고가 75%↑",,,332000.00,,365200.00,,,,5.22,54.45,50.00,-,51.10,0,0.00
047810,한국항공우주,KOSPI200,129600.00,-0.99,139800.00,-7.30,2.10,0.34,421.46,-39.86,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,129600.00,,142560.00,,,,4.23,44.55,50.00,-,51.10,0,0.00
082740,한화엔진,KOSPI200,51500.00,-4.28,54200.00,-4.98,1.12,0.18,363.81,-45.44,4,"50>150일선, 52주고가 75%↑",,,51500.00,,56650.00,,,,6.39,44.14,50.00,-,51.00,0,0.00
002380,KCC,KOSPI200,465000.00,0.11,514000.00,-9.53,1.33,0.31,125.24,-32.80,4,"50>150일선, 52주고가 75%↑",,,465000.00,,511500.00,,,,3.67,39.60,50.00,-,50.50,0,0.00
360750,TIGER 미국S&P500,ETF,26280.00,0.86,26540.00,-0.98,0.66,0.79,8372.54,-9.16,4,"종가>50일선, 52주저가 +30%↑",,,26280.00,,26946.43,,,,0.85,48.67,50.00,ETF 수급 미반영,50.30,0,0.00
004170,신세계,KOSPI200,362000.00,1.40,441500.00,-18.01,0.96,0.36,349.01,-54.29,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,362000.00,,398200.00,,,,5.72,58.16,50.00,-,50.20,0,0.00
014620,성광벤드,KOSDAQ150,32300.00,-0.31,36400.00,-11.26,0.52,0.67,76.86,-39.40,4,"50>150일선, 52주고가 75%↑",,,32300.00,,35530.00,,,,6.17,50.32,50.00,-,50.20,0,0.00
124500,아이티센글로벌,KOSDAQ150,30250.00,3.24,42000.00,-27.98,0.47,0.84,228.81,-59.93,4,"50>150일선, 52주고가 75%↑",,,30250.00,,33275.00,,,,8.56,50.74,50.00,-,50.10,0,0.00
034020,두산에너빌리티,KOSPI200,85500.00,-1.04,94400.00,-9.43,0.81,0.21,2772.52,-38.58,4,"50>150일선, 52주고가 75%↑",,,85500.00,,94050.00,,,,5.11,45.79,50.00,-,50.10,0,0.00
012450,한화에어로스페이스,KOSPI200,1089000.00,-0.82,1169000.00,-6.84,0.69,0.21,1336.77,-34.20,4,"50>150일선, 52주고가 75%↑",,,1089000.00,,1197900.00,,,,4.84,47.02,50.00,-,49.90,0,0.00
007660,이수페타시스,KOSPI200,102300.00,-4.39,118000.00,-13.31,3.33,0.36,626.93,-37.77,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,102300.00,,112530.00,,,,6.77,42.49,50.00,-,49.90,0,0.00
007390,네이처셀,KOSDAQ150,24650.00,-0.40,28000.00,-11.96,0.32,0.25,63.13,-33.29,4,"200일선 상승, 52주고가 75%↑",,,24650.00,,27115.00,,,,3.78,51.56,50.00,-,49.70,0,0.00
023530,롯데쇼핑,KOSPI200,113100.00,-3.50,122300.00,-7.52,0.92,0.11,191.07,-46.40,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,113100.00,,124410.00,,,,6.97,57.34,50.00,-,49.60,0,0.00
323280,태성,KOSDAQ150,45250.00,-1.31,51300.00,-11.79,0.51,0.42,121.98,-51.86,4,"50>150일선, 52주고가 75%↑",,,45250.00,,49775.00,,,,6.20,48.26,50.00,-,49.50,0,0.00
086280,현대글로비스,KOSPI200,203500.00,-1.45,216000.00,-5.79,0.87,0.15,330.41,-31.25,4,"50>150일선, 52주고가 75%↑",,,203500.00,,223850.00,,,,4.09,42.90,50.00,-,49.40,0,0.00
090360,로보스타,KOSDAQ150,78900.00,-0.50,83700.00,-5.73,0.41,0.26,82.81,-54.02,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,78900.00,,86790.00,,,,6.02,76.31,50.00,-,48.80,0,0.00
090710,휴림로봇,KOSDAQ150,6440.00,4.21,6730.00,-4.31,1.18,0.70,61.30,-75.79,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,6440.00,,7084.00,,,,4.67,51.15,50.00,-,48.80,0,0.00
257720,실리콘투,KOSDAQ150,41200.00,-2.60,55900.00,-26.30,0.60,0.12,681.03,-26.56,3,"종가>50일선, 150>200일선, 52주고가 75%↑",,,41200.00,,45320.00,,,,6.03,56.92,50.00,-,47.90,0,0.00
241560,두산밥캣,KOSPI200,59100.00,-3.11,65400.00,-9.63,2.68,0.20,88.77,-25.85,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,59100.00,,65010.00,,,,3.64,40.84,50.00,-,47.70,0,0.00
032640,LG유플러스,KOSPI200,14170.00,-3.41,15230.00,-6.96,2.88,0.19,120.10,-24.63,2,"종가>50일선, 50>150일선, 200일선 상승, 52주저가 +30%↑",,,14170.00,,15187.86,,,,2.39,37.54,50.00,-,47.60,0,0.00
457190,이수스페셜티케미컬,KOSPI200,65500.00,1.08,75700.00,-13.47,0.73,0.69,83.25,-50.30,4,"50>150일선, 52주고가 75%↑",,,65500.00,,72050.00,,,,5.19,38.36,50.00,-,47.10,0,0.00
066970,엘앤에프,KOSPI200,110800.00,-2.12,147600.00,-24.93,0.72,0.14,849.32,-50.76,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,110800.00,,121880.00,,,,8.05,52.39,50.00,-,47.00,0,0.00
058470,리노공업,KOSDAQ150,69400.00,2.66,73400.00,-5.45,0.85,0.79,385.51,-46.20,4,"50>150일선, 52주고가 75%↑",,,69400.00,,76340.00,,,,4.11,34.65,50.00,-,46.40,0,0.00
009420,한올바이오파마,KOSPI200,47900.00,-0.73,65900.00,-27.31,0.67,0.13,162.25,-34.38,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,47900.00,,52690.00,,,,5.78,49.50,50.00,-,45.70,0,0.00
078600,대주전자재료,KOSDAQ150,88000.00,0.80,97700.00,-9.93,0.45,0.81,98.78,-51.99,4,"50>150일선, 52주고가 75%↑",,,88000.00,,96800.00,,,,4.71,37.95,50.00,-,45.50,0,0.00
307950,현대오토에버,KOSPI200,368500.00,0.00,471000.00,-21.76,0.30,0.53,260.61,-65.43,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,368500.00,,405350.00,,,,4.15,54.04,50.00,-,45.40,0,0.00
005490,POSCO홀딩스,KOSPI200,325000.00,-0.91,351000.00,-7.41,1.02,0.25,815.23,-40.04,3,"50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,325000.00,,357500.00,,,,3.54,43.31,50.00,-,45.30,0,0.00
005940,NH투자증권,KOSPI200,25550.00,-0.39,27500.00,-7.09,1.06,0.08,107.06,-40.02,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,25550.00,,27435.71,,,,2.46,42.07,50.00,-,45.00,0,0.00
271560,오리온,KOSPI200,111800.00,-1.93,131500.00,-14.98,2.42,0.36,131.67,-25.52,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,111800.00,,122980.00,,,,3.44,33.83,50.00,-,43.90,0,0.00
047050,포스코인터내셔널,KOSPI200,57200.00,-1.55,59100.00,-3.21,0.33,0.75,1471.62,-37.28,3,"50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,57200.00,,62920.00,,,,4.76,47.85,50.00,-,43.40,0,0.00
048410,현대바이오,KOSDAQ150,6830.00,1.79,7730.00,-11.64,0.72,0.54,101.52,-68.23,4,"50>150일선, 52주고가 75%↑",,,6830.00,,7513.00,,,,7.90,27.64,50.00,-,43.30,0,0.00
178320,서진시스템,KOSDAQ150,33950.00,-2.44,41700.00,-18.59,1.11,0.40,340.83,-59.24,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,33950.00,,37345.00,,,,6.36,36.30,50.00,-,43.30,0,0.00
071050,한국금융지주,KOSPI200,182400.00,-2.15,197300.00,-7.55,0.82,0.03,287.79,-39.30,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,182400.00,,199200.00,,,,3.07,40.01,50.00,-,43.10,0,0.00
068270,셀트리온,KOSPI200,179700.00,-0.88,196800.00,-8.69,1.11,0.09,730.94,-24.89,2,"종가>50일선, 50>150일선, 150>200일선, 52주저가 +30%↑",,,179700.00,,192342.86,,,,2.35,48.67,50.00,-,42.60,0,0.00
014680,한솔케미칼,KOSPI200,216000.00,-0.23,218000.00,-0.92,2.50,0.43,83.43,-37.66,2,"50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,216000.00,,237600.00,,,,4.11,28.88,50.00,-,42.60,0,0.00
006800,미래에셋증권,KOSPI200,31600.00,-1.40,37500.00,-15.73,0.61,0.14,348.25,-64.01,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,31600.00,,34760.00,,,,3.85,41.66,50.00,-,42.60,0,0.00
005380,현대차,KOSPI200,366000.00,0.41,434000.00,-15.67,0.74,0.14,2074.62,-53.26,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,366000.00,,400607.14,,,,3.15,36.71,50.00,-,41.60,0,0.00
036460,한국가스공사,KOSPI200,35650.00,-1.66,38100.00,-6.43,1.62,0.32,61.26,-21.99,2,"50>150일선, 150>200일선, 200일선 상승, 52주저가 +30%↑",,,35650.00,,38864.29,,,,3.01,38.77,50.00,-,41.60,0,0.00
145020,휴젤,KOSDAQ150,214000.00,-7.76,262000.00,-18.32,3.68,0.07,86.59,-36.69,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,214000.00,,235400.00,,,,4.11,18.98,50.00,-,41.60,0,0.00
030200,KT,KOSPI200,53000.00,-1.12,55550.00,-4.59,0.42,0.25,145.35,-23.63,3,"종가>50일선, 50>150일선, 52주저가 +30%↑",,,53000.00,,56096.43,,,,1.95,40.42,50.00,-,41.30,0,0.00
004370,농심,KOSPI200,392000.00,-1.51,460000.00,-14.78,2.05,0.46,133.16,-32.30,1,"종가>50일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,392000.00,,431200.00,,,,3.35,44.96,50.00,-,41.00,0,0.00
305720,KODEX 2차전지산업,ETF,14670.00,0.31,15950.00,-8.03,0.52,0.16,564.61,-35.83,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,14670.00,,16137.00,,,,4.07,37.95,50.00,ETF 수급 미반영,40.90,0,0.00
232080,TIGER 코스닥150,ETF,14085.00,0.25,14865.00,-5.25,1.60,0.26,1735.43,-36.35,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,14085.00,,15493.50,,,,3.40,19.80,50.00,ETF 수급 미반영,39.90,0,0.00
138930,BNK금융지주,KOSPI200,15740.00,-0.76,16550.00,-4.89,1.47,0.64,161.61,-31.71,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,15740.00,,17314.00,,,,3.53,35.89,50.00,-,39.90,0,0.00
012330,현대모비스,KOSPI200,380500.00,-0.78,506000.00,-24.80,1.04,0.15,1420.55,-53.71,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,380500.00,,418550.00,,,,3.95,25.99,50.00,-,39.30,0,0.00
005290,동진쎄미켐,KOSDAQ150,41300.00,0.61,44350.00,-6.88,0.40,0.36,105.50,-42.80,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,41300.00,,45430.00,,,,3.79,35.06,50.00,-,39.20,0,0.00
069960,현대백화점,KOSPI200,99000.00,-2.08,103300.00,-4.16,0.65,0.27,137.45,-55.41,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,99000.00,,108900.00,,,,4.29,30.94,50.00,-,39.10,0,0.00
140860,파크시스템스,KOSDAQ150,254000.00,-1.74,274000.00,-7.30,0.45,0.17,62.14,-27.53,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,254000.00,,279400.00,,,,4.58,47.44,50.00,-,38.80,0,0.00
051600,한전KPS,KOSPI200,46850.00,-1.78,50900.00,-7.96,2.72,0.21,69.31,-32.10,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,46850.00,,51425.00,,,,3.26,28.05,50.00,-,38.40,0,0.00
003670,포스코퓨처엠,KOSPI200,183400.00,-0.81,201000.00,-8.76,0.60,0.27,638.52,-38.76,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,183400.00,,201740.00,,,,5.55,43.73,50.00,-,38.30,0,0.00
024110,기업은행,KOSPI200,20150.00,-0.74,21500.00,-6.28,1.00,0.33,182.63,-31.81,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,20150.00,,21542.86,,,,2.30,37.12,50.00,-,38.00,0,0.00
277810,레인보우로보틱스,KOSDAQ150,433500.00,0.93,475500.00,-8.83,0.39,0.23,312.41,-55.72,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,433500.00,,476850.00,,,,5.03,31.35,50.00,-,37.90,0,0.00
226950,올릭스,KOSDAQ150,111700.00,-0.98,117900.00,-5.26,0.70,0.50,234.90,-48.53,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,111700.00,,122870.00,,,,7.35,26.40,50.00,-,37.70,0,0.00
016360,삼성증권,KOSPI200,85500.00,-1.16,93100.00,-8.16,0.94,0.10,248.65,-47.55,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,85500.00,,91500.00,,,,2.34,33.00,50.00,-,36.20,0,0.00
064400,LG씨엔에스,KOSPI200,70300.00,0.72,77800.00,-9.64,0.45,0.45,368.97,-54.14,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,70300.00,,77330.00,,,,3.53,39.19,50.00,-,36.00,0,0.00
323410,카카오뱅크,KOSPI200,20550.00,-1.44,22500.00,-8.67,2.06,0.23,160.88,-30.34,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,20550.00,,22221.43,,,,2.71,30.53,50.00,-,36.00,0,0.00
232140,와이씨,KOSDAQ150,11950.00,-0.99,14760.00,-19.04,0.79,0.38,268.47,-50.52,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,11950.00,,13145.00,,,,6.30,19.39,50.00,-,35.70,0,0.00
011780,금호석유화학,KOSPI200,119900.00,-1.72,136300.00,-12.03,1.10,0.18,119.32,-26.12,1,"종가>50일선, 50>150일선, 150>200일선, 52주고가 75%↑, 52주저가 +30%↑",,,119900.00,,131890.00,,,,4.47,41.25,50.00,-,35.00,0,0.00
011790,SKC,KOSPI200,87500.00,0.23,93700.00,-6.62,0.51,0.22,113.44,-52.55,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,87500.00,,96250.00,,,,4.27,19.80,50.00,-,34.50,0,0.00
229200,KODEX 코스닥150,ETF,13830.00,0.22,14570.00,-5.08,0.46,0.19,4302.80,-36.34,3,"50>150일선, 200일선 상승, 52주고가 75%↑",,,13830.00,,15213.00,,,,3.46,20.21,50.00,ETF 수급 미반영,34.40,0,0.00
204320,HL만도,KOSPI200,48200.00,-0.52,53500.00,-9.91,0.52,0.17,142.49,-39.06,2,"종가>50일선, 50>150일선, 150>200일선, 52주고가 75%↑",,,48200.00,,53020.00,,,,3.89,32.59,50.00,-,34.00,0,0.00
000270,기아,KOSPI200,121700.00,0.25,135800.00,-10.38,0.88,0.58,962.67,-42.73,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,121700.00,,132714.29,,,,3.02,26.81,50.00,-,33.80,0,0.00
030000,제일기획,KOSPI200,17400.00,-0.51,19370.00,-10.17,4.44,0.61,69.64,-25.32,0,"종가>50일선, 50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,17400.00,,18420.00,,,,1.95,23.93,50.00,-,33.40,0,0.00
103140,풍산,KOSPI200,79600.00,1.02,91000.00,-12.53,0.63,0.71,116.06,-50.00,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,79600.00,,87560.00,,,,3.75,28.46,50.00,-,33.10,0,0.00
267260,HD현대일렉트릭,KOSPI200,726000.00,1.40,854000.00,-14.99,0.83,0.43,919.63,-49.23,2,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑",,,726000.00,,798600.00,,,,4.78,25.58,50.00,-,33.10,0,0.00
089030,테크윙,KOSDAQ150,45550.00,-1.83,51000.00,-10.69,0.48,0.11,232.20,-38.45,2,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑",,,45550.00,,50105.00,,,,5.94,29.29,50.00,-,32.70,0,0.00
086520,에코프로,KOSDAQ150,81700.00,-1.09,92300.00,-11.48,0.59,0.21,569.58,-57.00,2,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑",,,81700.00,,89870.00,,,,4.62,23.51,50.00,-,31.20,0,0.00
008770,호텔신라,KOSPI200,40750.00,-0.37,45500.00,-10.44,1.92,0.47,81.38,-42.03,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,40750.00,,44076.79,,,,2.72,18.56,50.00,-,31.10,0,0.00
036570,NC,KOSPI200,209000.00,1.95,231000.00,-9.52,1.12,0.38,161.43,-39.16,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,209000.00,,229900.00,,,,3.51,30.11,50.00,-,31.10,0,0.00
010130,고려아연,KOSPI200,1133000.00,-0.18,1430000.00,-20.77,0.98,0.26,312.06,-48.22,1,"종가>50일선, 50>150일선, 150>200일선, 52주고가 75%↑, 52주저가 +30%↑",,,1133000.00,,1246300.00,,,,3.53,31.76,50.00,-,31.00,0,0.00
263750,펄어비스,KOSDAQ150,34550.00,0.44,36700.00,-5.86,0.72,0.83,110.65,-55.36,2,"50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,34550.00,,38005.00,,,,5.33,21.04,50.00,-,30.90,0,0.00
009830,한화솔루션,KOSPI200,28550.00,-0.35,34650.00,-17.60,0.50,0.14,526.47,-48.96,2,"종가>50일선, 50>150일선, 52주고가 75%↑, 52주저가 +30%↑",,,28550.00,,31405.00,,,,5.64,22.28,50.00,-,30.30,0,0.00
041510,에스엠,KOSDAQ150,81300.00,-1.33,91000.00,-10.66,1.32,0.24,95.55,-46.86,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,81300.00,,89430.00,,,,5.46,24.75,50.00,-,30.30,0,0.00
373220,LG에너지솔루션,KOSPI200,364000.00,-0.82,387000.00,-5.94,0.71,0.21,1137.47,-30.93,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,364000.00,,400400.00,,,,4.59,33.41,50.00,-,30.30,0,0.00
011170,롯데케미칼,KOSPI200,63300.00,0.48,71400.00,-11.34,1.29,0.21,125.62,-47.03,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,63300.00,,69630.00,,,,6.53,23.10,50.00,-,29.60,0,0.00
214450,파마리서치,KOSDAQ150,326000.00,-1.51,465500.00,-29.97,0.54,0.35,452.21,-53.16,1,"종가>50일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,326000.00,,358600.00,,,,5.66,32.18,50.00,-,29.00,0,0.00
361610,SK아이이테크놀로지,KOSPI200,15830.00,-2.40,19960.00,-20.69,1.19,0.19,167.01,-54.90,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,15830.00,,17413.00,,,,5.94,8.25,50.00,-,28.80,0,0.00
310210,보로노이,KOSDAQ150,132500.00,-5.36,183500.00,-27.79,1.29,0.20,116.76,-64.71,2,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑",,,132500.00,,145750.00,,,,9.30,5.78,50.00,-,28.50,0,0.00
018880,한온시스템,KOSPI200,3445.00,3.77,3595.00,-4.17,1.00,0.86,83.38,-42.00,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,3445.00,,3786.79,,,,3.31,24.34,50.00,-,28.50,0,0.00
161580,필옵틱스,KOSDAQ150,31450.00,-0.79,38600.00,-18.52,0.70,0.31,98.12,-51.54,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,31450.00,,34595.00,,,,7.76,14.44,50.00,-,28.50,0,0.00
139480,이마트,KOSPI200,73700.00,0.27,76500.00,-3.66,0.89,0.70,71.93,-45.97,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,73700.00,,79035.71,,,,2.41,25.16,50.00,-,28.30,0,0.00
017800,현대엘리베이터,KOSPI200,73700.00,-0.41,76800.00,-4.04,0.58,0.38,65.73,-35.01,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,73700.00,,78928.57,,,,2.36,29.70,50.00,-,28.30,0,0.00
445680,큐리옥스바이오시스템즈,KOSDAQ150,45650.00,-3.08,59000.00,-22.63,1.02,0.15,50.50,-69.40,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,45650.00,,50215.00,,,,5.87,8.66,50.00,-,28.10,0,0.00
041190,우리기술투자,KOSDAQ150,5490.00,3.00,7200.00,-23.75,0.50,0.85,411.34,-58.22,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,5490.00,,6039.00,,,,6.52,16.09,50.00,-,28.10,0,0.00
006650,대한유화,KOSPI200,98300.00,0.82,115900.00,-15.19,1.67,0.51,55.38,-51.46,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,98300.00,,108130.00,,,,7.45,11.96,50.00,-,27.50,0,0.00
025980,아난티,KOSDAQ150,5170.00,0.00,6050.00,-14.55,0.37,0.37,174.72,-50.67,2,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,5170.00,,5687.00,,,,5.94,15.67,50.00,-,27.30,0,0.00
097950,CJ제일제당,KOSPI200,174800.00,-1.41,191000.00,-8.48,1.58,0.12,105.84,-30.63,0,"종가>50일선, 50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,174800.00,,184635.71,,,,1.88,21.86,50.00,-,25.60,0,0.00
000100,유한양행,KOSPI200,76000.00,-2.31,87100.00,-12.74,1.92,0.08,195.98,-41.18,0,"종가>50일선, 50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,76000.00,,82621.43,,,,2.90,16.91,50.00,-,25.50,0,0.00
051910,LG화학,KOSPI200,267500.00,-0.93,300000.00,-10.83,0.82,0.25,537.12,-38.86,1,"50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,267500.00,,294250.00,,,,5.63,17.74,50.00,-,25.30,0,0.00
039490,키움증권,KOSPI200,261500.00,-1.32,290000.00,-9.83,0.46,0.07,181.84,-49.42,1,"종가>50일선, 50>150일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,261500.00,,287642.86,,,,3.33,22.69,50.00,-,25.20,0,0.00
207940,삼성바이오로직스,KOSPI200,1396000.00,-0.57,1611000.00,-13.35,0.61,0.36,606.39,-29.74,0,"종가>50일선, 50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑, 52주저가 +30%↑",,,1396000.00,,1495857.14,,,,2.38,34.24,50.00,-,25.00,0,0.00
196170,알테오젠,KOSDAQ150,254000.00,-0.20,329000.00,-22.80,0.35,0.27,1694.25,-41.99,1,"종가>50일선, 50>150일선, 150>200일선, 200일선 상승, 52주고가 75%↑",,,254000.00,,279400.00,,,,5.32,20.62,50.00,-,24.00,0,0.00
